X,Y,OBJECTID_1,OBJECTID,CODIGO,CENTRO,DIRECCION,DISTRITO,TX_DISTRIT,ARCOS,CAPACIDAD,MODELO,TITULAR,ESTADO,OBSERVACIO,FOTO,FECHA_FOTO,FUENTE_FOT,FUENTE,ID_INFORMO,ID_OBRAS,CODIGO_GEN,ELIMINADO,enplanos,CMUN,CPROV,ESTACION,SENALIZ,LOCAL_ID,Count_
440003.0215,4475773.7549,934,892,PBI_07055,"Plaza ""Conde Valle Suchil""",Plaza del Conde Valle Suchil,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07055.jpg,2010/10/25 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,265,1,0,1,079,28,,,,1
439144.8215,4476210.2697,935,893,PBI_07039,"colegio ""Díaz Balaguer""","Fernando el Católico, 77",07,CHAMBERI,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_07039.jpg,2010/09/22 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,270,1,0,1,079,28,,,,1
440995.9198,4476012.1123,936,894,PBI_07053,"Colegio ""Blanca de Castilla""","Paseo de Eduardo dato, 2",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07053.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,278,1,0,1,079,28,,,,1
439842.5124,4481253.0901,937,895,PBI_08053,"centro municipal de deporte ""La Vaguada""",Parque La Vaguada,08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08053.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,297,1,0,1,079,28,,,,1
439517.6763,4480540.2885,938,896,PBI_08052,"Colegio ""Nuestra Sra. de la Vega""",Chantada,08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08052.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,301,1,0,1,079,28,,,,1
439447.3472,4480380.9204,939,897,PBI_08051,"Colegio Público ""Guatemala""","Celanova, 2",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08051.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,302,1,0,1,079,28,,,,1
439606.5356,4478818.5189,940,899,PBI_09063,"Centro Cultural ""Juan Gris""","Francos Rodríguez, 100",09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09063.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,329,1,0,1,079,28,,,,1
437589.9899,4475923.4727,941,900,PBI_09053,"IES ""Ortega y Gasset""","Santa Fe, 4",09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09053.jpg,2010/09/18 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,339,1,0,1,079,28,,,,1
438675.1471,4475789.6145,942,901,PBI_09052,"Colegio ""Sagrados Corazones""","Pasep Pintor Rosales, 62",09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09052.jpg,2011/01/19 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,345,1,0,1,079,28,,,,1
434568.4451,4478001.4775,943,902,PBI_09051,"CEIP ""Rosa Luxemburgo""","Bardegueral, 16",09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09051.jpg,2011/02/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,348,1,0,1,079,28,,,,1
433393.6089,4477806.0599,944,903,PBI_09050,"Estación ""Aravaca""",Rosas de Aravaca,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09050.jpg,2011/02/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,354,1,10,1,079,28,,,,1
437570.5709,4472243.0662,945,904,PBI_10032,"Polideportivo ""Gallur""","Gallur, 2",10,LATINA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_10032.jpg,2011/01/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,376,1,0,1,079,28,,,,1
435164.0596,4470765.5832,946,905,PBI_10014,"JMD ""Latina""","Av. General Fanjul, 2",10,LATINA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_10014.jpg,2011/01/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,391,1,0,1,079,28,,,,1
437019.4178,4470166.4807,947,907,PBI_11037,"Colegio ""Santa Cruz""","Plaza de la Parroquia, 16",11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_11037.jpg,2010/10/18 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,419,1,0,1,079,28,,,,1
436767.7708,4470273.5794,948,908,PBI_11036,"Colegio ""Santa Rita""","Eugenia de Montijo, 53",11,CARABANCHEL,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_11036.jpg,2010/10/18 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,420,1,0,1,079,28,,,,1
436941.8386,4470515.4766,949,910,PBI_11034,"Plaza ""Las Palmeras""",General Ricardos - Nuestra Señora de la Luz,11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_11034.jpg,2010/10/25 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,436,1,0,1,079,28,,,,1
441201.3386,4469557.9087,950,911,PBI_12025,"Polideportivo ""San Fermín""","Estafeta, 2",12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12025.jpg,2010/09/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,445,1,0,1,079,28,,,,1
439434.8992,4470596.9761,951,912,PBI_12017,"Colegio ""República de Venezuela""","Cerecinos, 8",12,USERA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_12017.jpg,2010/09/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,452,1,0,1,079,28,,,,1
445972.192,4471606.4054,952,914,PBI_13034,Zona verde,Miguel Hernández - Pablo Neruda,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13034.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,486,1,0,1,079,28,,,,1
447297.7171,4472568.2985,953,915,PBI_19022,Escuela de Música,Bulevar Indalecio Prieto,19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19022.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,739,1,0,1,079,28,,,,1
447168.4076,4472836.381,954,917,PBI_19026,"Pistas de tenis ""Valdebernardo""",Tren de Arganda y Indalecio Prieto,19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19026.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,744,1,0,1,079,28,,,,1
447144.4879,4472792.6415,955,918,PBI_19029,"Centro Deportivo Municipal ""Valdebernardo""","Ladera de los Almendros, 2",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19029.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,745,1,0,1,079,28,,,,1
447460.8816,4472813.3888,956,919,PBI_19032,"CEIP ""Valdebernardo""",Tren de Arganda y Ladera de los Almendros,19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19032.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,746,1,10,1,079,28,,,,1
447317.0815,4474674.2667,957,920,PBI_20052,"Colegio ""Francisco Quevedo""",Arcos de Jalón,20,SAN BLAS,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_20052.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,762,1,0,1,079,28,,,,1
447244.071,4474586.9912,958,921,PBI_20051,"Centro Cultural ""Antonio Machado""",San Román del Valle,20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20051.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,763,1,0,1,079,28,,,,1
447173.8121,4474609.0935,959,922,PBI_20042,"Colegio Público ""Fundación Goyeneche""",Arcos de Jalón,20,SAN BLAS,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_20042.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,764,1,0,1,079,28,,,,1
447041.5684,4477118.4704,960,923,PBI_20049,Vía ciclista,"Av. 25 de Septiembre, 3",20,SAN BLAS,0,0,1,AYUNTAMIENTO MADRID, , , ,, ,DG PLANIFICACION,0,766,1,0,1,079,28,,,,1
447015.5888,4476958.9523,961,924,PBI_20047,Junto pista atletismo,"Alcala, 533",20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20047.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,768,1,0,1,079,28,,,,1
447950.8277,4477290.1384,962,925,PBI_20046,Centro de Salud,"Boltaña, 5",20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20046.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,786,1,0,1,079,28,,,,1
448225.2568,4475259.2349,963,926,PBI_20045,"Colegio ""Juan Valdés""",Av. Canillejas,20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20045.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,791,1,0,1,079,28,,,,1
450592.2063,4478793.1411,964,927,PBI_21026,Instalación deportiva,"Galeón, 34",21,BARAJAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_21026.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,800,1,0,1,079,28,,,,1
444465.81,4470010.814,965,929,PBI_13016,"Plaza del ""Cine""","Viridiana, Fantasía Y Tristana",13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13016.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,495,1,0,1,079,28,,,,1
445111.8818,4473038.0482,966,930,PBI_14027,"Centro Cultural ""El Torito""","Av. Moratalaz, 130",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14027.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,520,1,0,1,079,28,,,,1
444392.4902,4473818.4889,967,931,PBI_14032,"IES ""Mariana Pineda""","Av. Doctor García Tapia, 29",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14032.jpg,2011/01/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,525,1,0,1,079,28,,,,1
444276.6915,4473955.6572,968,932,PBI_14033,"Escuela Educación Infantil ""Arce""",Alcalde Garrido Juaristi,14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14033.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,527,1,0,1,079,28,,,,1
443971.3653,4473317.8347,969,933,PBI_14034,"CEIP ""Francisco de Luis""","Corregidor Rodrigo Rodríguez, 5",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14034.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,532,1,0,1,079,28,,,,1
445023.0928,4473548.1822,970,934,PBI_14035,"IES ""Rey Pastor""","Corregidor José de Pasamonte, 17",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID,2,Falta la señal,PBI_14035.jpg,2011/01/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,535,1,0,1,079,28,,,,1
446238.9488,4471814.913,971,935,PBI_14036,"CEIP ""Fontarrón""","Arroyo Fontarrón, 24",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14036.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,543,1,0,1,079,28,,,,1
446085.5105,4472418.4358,972,936,PBI_14037,"Instalación Deportiva Básica ""Moratalaz""",Encomienda de Palacios - Arroyo Fontarrón,14,MORATALAZ,0,0,1,AYUNTAMIENTO MADRID, , , ,, ,DG PLANIFICACION,0,546,1,0,1,079,28,,,,1
444803.4049,4476411.9183,973,937,PBI_15031,"Parque ""Calero"" (auditorio)",Virgen del Sagrario - Jose del Hierro,15,CIUDAD LINEAL,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_15031.jpg,2010/08/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,561,1,0,1,079,28,,,,1
444949.0345,4476331.3729,974,938,PBI_15039,"Colegio ""Obispo Perello""","Virgen del Sagrario, 22",15,CIUDAD LINEAL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_15039.jpg,2010/08/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,565,1,0,1,079,28,,,,1
444866.3243,4475156.9432,975,939,PBI_15037,Santa felicidad,"Santa felicidad, 9",15,CIUDAD LINEAL,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 3 arcos,PBI_15037.jpg,2010/08/11 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,567,1,0,1,079,28,,,,1
444852.2146,4474830.057,976,940,PBI_15036,"CEIP ""Gustavo Adolfo Becquer""","Santa Genoveva, 9",15,CIUDAD LINEAL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_15036.jpg,2010/08/11 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,568,1,0,1,079,28,,,,1
445846.3236,4475682.0211,977,941,PBI_15032,"Polideportivo ""Pueblo Nuevo""","Francisco Rioja, 16",15,CIUDAD LINEAL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_15032.jpg,2010/08/11 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,575,1,0,1,079,28,,,,1
446491.7044,4479991.1163,978,942,PBI_16047,"Campo de Futbol ""Villarrosa""",Camino del Cumbal,16,HORTALEZA,3,6,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_16047.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,585,1,0,1,079,28,,,,1
446156.3383,4480112.2748,979,943,PBI_16038,"IES ""Gabriel García Marquez""","Nevado del Ruiz, 1",16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16038.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,587,1,0,1,079,28,,,,1
444795.2542,4480937.3148,980,944,PBI_16045,"IES ""Rosa Chacel""","Abizanda, s/n",16,HORTALEZA,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_16045.jpg,2010/09/22 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,593,1,0,1,079,28,,,,1
446457.8648,4479903.1274,981,945,PBI_16054,"Parque ""Villarosa""",Aconcagua - Pedroñeras,16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16054.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,597,1,0,1,079,28,,,,1
443876.605,4480777.8466,982,948,PBI_16041,Parque,"Somontín, 26",16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16041.jpg,2010/09/22 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,623,1,0,1,079,28,,,,1
443836.4555,4480571.969,983,949,PBI_16040,Zona verde,"San Pedro de Cardeña, 4",16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16040.jpg,2010/09/22 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,624,1,0,1,079,28,,,,1
441616.5243,4466541.8445,984,950,PBI_17035,"Parque ""Dehesa de Boyal""",Gran Vía de Villaverde,17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17035.jpg,2010/09/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,647,1,0,1,079,28,,,,1
441637.4441,4466070.3301,985,951,PBI_17034,"CEIP ""Azorín""","Godella, 57",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17034.jpg,2010/09/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,658,1,0,1,079,28,,,,1
439546.8289,4465917.5716,986,952,PBI_17029,"Metro ""Villaverde Alto""","Villa de Tobalina, 17",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17029.jpg,2010/09/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,672,1,0,1,079,28,,,,1
447173.188,4469973.4449,987,953,PBI_18035,"Colegio ""Liceo Versalles""","Puerto de Somosierra, 9",18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18035.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,687,1,0,1,079,28,,,,1
447148.8584,4469894.4658,988,954,PBI_18036,"Biblioteca Municipal ""Gerardo Diego""","Monte Aya, 12",18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18036.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,688,1,0,1,079,28,,,,1
447095.4527,4470069.1058,989,955,PBI_18037,"Centro Cultural ""Francisco Fatou""","Manuel Vélez, 10",18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18037.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,692,1,0,1,079,28,,,,1
447029.8298,4470194.8623,990,956,PBI_18038,Tienda de bicis,"Sierra Gador Frente, 42",18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18038.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,695,1,0,1,079,28,,,,1
448674.1331,4470432.9013,991,957,PBI_18040,"Centro Juvenil ""El Aleph""","Av. Mediterráneo y Zazuar, 4",18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18040.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,704,1,0,1,079,28,,,,1
448083.8593,4470255.2103,992,958,PBI_18039,"Colegio Público ""Blas de Otero""","Puentelarra, 34",18,VILLA DE VALLECAS,4,8,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_18039.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,709,1,0,1,079,28,,,,1
447643.2425,4470093.1735,993,959,PBI_18020,"Centro Juvenil ""Cerro de Vacas""",Real de Arganda y Sierra de Torcal,18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18020.jpg,2010/08/29 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,714,1,0,1,079,28,,,,1
448183.0656,4473493.2734,994,960,PBI_19031,"Colegio ""La Presentación de Nuestra Señora""","Lardero, 2-4",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19031.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,720,1,0,1,079,28,,,,1
447900.8238,4473331.3826,995,961,PBI_19030,"IES ""Joaquín Rodrigo""","Casalarreina, 28",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19030.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,722,1,0,1,079,28,,,,1
448612.8001,4472896.0193,996,963,PBI_19028,"Parque ""Duque de Ahumand""","Mercurio, 20",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19028.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,728,1,0,1,079,28,,,,1
448589.231,4472573.4244,997,964,PBI_19027,"JMD ""Vicálvaro""","Av. Real, 4",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 3 arcos,PBI_19027.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,729,1,0,1,079,28,,,,1
448376.7934,4472574.2643,998,965,PBI_19024,"Centro juvenil ""MadridOnRails""","Lago Titicaca, 10",19,VICALVARO,4,8,1,AYUNTAMIENTO MADRID,1,Faltan 3 arcos,PBI_19024.jpg,2010/09/07 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,731,1,0,1,079,28,,,,1
448353.6837,4472941.4499,999,966,PBI_19018,"Centro Cultural ""El Madroño""","Villardondiego, 36",19,VICALVARO,0,0,1,AYUNTAMIENTO MADRID, , , ,, ,DG PLANIFICACION,0,732,1,0,1,079,28,,,,1
449748.7763,4479018.3683,1000,967,PBI_21024,Castillo Alameda de Osuna,"Joaquín Ibarra, 2",21,BARAJAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_21024.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,806,1,0,1,079,28,,,,1
447200.4163,4478511.0139,1001,969,PBI_16039,"Parque ""Juan Pablo II""",Av. las Piceas,16,HORTALEZA,6,6,8, , , ,PBI_16039.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,816,1,0,1,079,28,,,,1
443024.9323,4477829.7378,1002,970,PBI_05050,"Centro Deportivo Municipal ""Pradillo""","Pradillo, 43",05,CHAMARTIN,21,21,8, , , ,PBI_05050.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,818,1,10,1,079,28,,,,1
440602.3342,4477062.0198,1003,974,PBI_07050,"ETSI ""Minas""","Rios Rosas, 21",07,CHAMBERI,0,0,3, , , ,PBI_07050.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,826,1,0,1,079,28,,,,1
439012.0751,4470685.2289,1004,976,PBI_11032,"Intercambiador ""Plaza de la Elipa""",Plaza de la Elipa,11,CARABANCHEL,15,15,8, , , ,PBI_11032.jpg,2010/09/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,832,1,0,1,079,28,,,,1
437207.8156,4470149.3609,1005,979,PBI_11031,"IES ""Puerta Bonita""","Padre Amigó, 5",11,CARABANCHEL,6,6,7, , , ,PBI_11031.jpg,2010/10/18 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,844,1,0,1,079,28,,,,1
444683.233,4476296.1344,1006,983,PBI_15034,"Parque ""Calero""",José del Hierro,15,CIUDAD LINEAL,10,10,5,AYUNTAMIENTO MADRID, , ,PBI_15034.jpg,2010/08/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,855,1,10,1,079,28,,,,1
444903.4437,4476567.0365,1007,984,PBI_15035,"Polideportivo ""Concepción Arenal""",Virgen del Portillo,15,CIUDAD LINEAL,11,11,8, , , ,PBI_15035.jpg,,Pedalibre,DG PLANIFICACION _ 2,0,856,1,0,1,079,28,,,,1
440632.4937,4477592.0235,1008,985,PBI_06044,Hospital de Jornaleros,Dulcinea,06,TETUAN,9,18,2, ,1,2 arcos doblados,PBI_06044.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,858,1,0,1,079,28,,,,1
447294.091,4474445.4502,1009,986,PBI_20043,"Centro Comercial ""Las Rosas""","Av. Guadalajara, 2",20,SAN BLAS,12,12,8, , , ,PBI_20043.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,860,1,0,1,079,28,,,,1
448804.8539,4473335.7765,1010,1127,PBI_19034,"Centro Deportivo ""Vicálvaro""","Paseo Polideportivo, s/n (lateral derecho)",19,VICALVARO,6,6,8, , , ,PBI_19034.jpg,2010/09/07 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
448793.5478,4473340.6416,1011,1128,PBI_19035,"Centro Deportivo ""Vicálvaro""","Paseo Polideportivo, s/n (lateral izquierdo)",19,VICALVARO,6,6,8, , , ,PBI_19035.jpg,2010/09/07 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
448283.2867,4472808.8378,1012,1129,PBI_19036,"Universidad ""Rey Juan Carlos""",San Cipriano,19,VICALVARO,8,16,1, , , ,PBI_19036.jpg,2010/09/07 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
446698.8663,4472743.6202,1013,1130,PBI_14041,"Colegio ""Gredos San Diego de Moratalaz""","Luis de Hoyos Sainz, 170",14,MORATALAZ,35,35,8, , , ,PBI_14041.jpg,2010/09/07 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
446293.9544,4471935.7716,1014,1131,PBI_14042,"Polideportivo ""Moratalaz""","Encomienda de Palacios, 237",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14042.jpg,2010/09/07 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
445666.5442,4471509.3816,1015,1132,PBI_13061,"Centro Cultural ""Palomeras""",Antonio Mairena,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13061.jpg,2010/09/07 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
444219.0044,4473779.9793,1016,1133,PBI_14043,Instalaciones Deportivas,Av. Doctor García Tapia,14,MORATALAZ,5,5,5,AYUNTAMIENTO MADRID, , ,PBI_14043.jpg,2011/01/13 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
438620.1667,4470439.6041,1017,1134,PBI_11052,Vía Lusitana,"Vía Lusitana, 1",11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_11052.jpg,2010/09/08 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441123.536,4467046.3214,1018,1135,PBI_17039,Via Ciclista Av. Andalucía,Av. Andalucía,17,VILLAVERDE,9,9,8, ,1,Deteriorado,PBI_17039.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441129.4221,4467049.0673,1019,1136,PBI_17040,Via Ciclista Av. Andalucía,Av. Andalucía,17,VILLAVERDE,15,15,5, , , ,PBI_17040.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
441486.0808,4468117.2604,1020,1137,PBI_17041,"IES ""El Espinillo""","Unanimidad, 13",17,VILLAVERDE,6,6,8, , , ,PBI_17041.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
439666.8745,4466430.083,1021,1139,PBI_17042,Mercado Municipal,"Alberto Palacios, 16",17,VILLAVERDE,5,5,8, , , ,PBI_17042.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
439572.4158,4469684.9908,1022,1140,PBI_12037,"Parque ""Pradolongo""",Rafaela Ybarra,12,USERA,17,17,8,AYUNTAMIENTO MADRID, , ,PBI_12037.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
439687.3782,4470309.6688,1023,1141,PBI_12038,Zona estancial,"Av. Rafaela Ybarra, 43",12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12038.jpg,2010/09/12 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
